timestamp,total_elapsed_us,delta_us,signal,value
'10:41:15.682.092,960100369,102868,Current,81.8
'10:41:15.682.092,960100369,102868,Voltage,384.0
'10:41:15.682.092,960100369,102868,Battery_SOC,89.0
'10:41:15.684.488,960102765,2396,Temp_High,55.0
'10:41:15.684.488,960102765,2396,Temp_Low,45.0
'10:41:15.787.356,960205633,102868,Current,82.8
'10:41:15.787.356,960205633,102868,Voltage,384.0
'10:41:15.787.356,960205633,102868,Battery_SOC,90.0
'10:41:15.789.755,960208032,2399,Temp_High,56.0
'10:41:15.789.755,960208032,2399,Temp_Low,46.0
'10:41:15.892.639,960310916,102884,Current,83.8
'10:41:15.892.639,960310916,102884,Voltage,384.0
'10:41:15.892.639,960310916,102884,Battery_SOC,91.0
'10:41:15.895.026,960313303,2387,Temp_High,56.0
'10:41:15.895.026,960313303,2387,Temp_Low,46.0
'10:41:15.997.890,960416167,102864,Current,84.8
'10:41:15.997.890,960416167,102864,Voltage,384.0
'10:41:15.997.890,960416167,102864,Battery_SOC,92.0
'10:41:16.000.294,960418571,2404,Temp_High,56.0
'10:41:16.000.294,960418571,2404,Temp_Low,46.0
'10:41:16.103.144,960521421,102850,Current,85.8
'10:41:16.103.144,960521421,102850,Voltage,384.0
'10:41:16.103.144,960521421,102850,Battery_SOC,93.0
'10:41:16.105.563,960523840,2419,Temp_High,57.0
'10:41:16.105.563,960523840,2419,Temp_Low,47.0
'10:41:16.208.413,960626690,102850,Current,86.8
'10:41:16.208.413,960626690,102850,Voltage,384.0
'10:41:16.208.413,960626690,102850,Battery_SOC,94.0
'10:41:16.210.831,960629108,2418,Temp_High,57.0
'10:41:16.210.831,960629108,2418,Temp_Low,47.0
'10:41:16.313.639,960731916,102808,Current,87.8
'10:41:16.313.639,960731916,102808,Voltage,384.0
'10:41:16.313.639,960731916,102808,Battery_SOC,95.0
'10:41:16.316.114,960734391,2475,Temp_High,58.0
'10:41:16.316.114,960734391,2475,Temp_Low,48.0
'10:41:16.418.920,960837197,102806,Current,88.8
'10:41:16.418.920,960837197,102806,Voltage,384.0
'10:41:16.418.920,960837197,102806,Battery_SOC,96.0
'10:41:16.421.388,960839665,2468,Temp_High,58.0
'10:41:16.421.388,960839665,2468,Temp_Low,48.0
'10:41:16.524.263,960942540,102875,Current,89.8
'10:41:16.524.263,960942540,102875,Voltage,384.0
'10:41:16.524.263,960942540,102875,Battery_SOC,97.0
'10:41:16.526.653,960944930,2390,Temp_High,58.0
'10:41:16.526.653,960944930,2390,Temp_Low,48.0
'10:41:16.629.523,961047800,102870,Current,90.8
'10:41:16.629.523,961047800,102870,Voltage,384.0
'10:41:16.629.523,961047800,102870,Battery_SOC,98.0
'10:41:16.631.918,961050195,2395,Temp_High,59.0
'10:41:16.631.918,961050195,2395,Temp_Low,49.0
'10:41:16.734.784,961153061,102866,Current,91.8
'10:41:16.734.784,961153061,102866,Voltage,384.0
'10:41:16.734.784,961153061,102866,Battery_SOC,99.0
'10:41:16.737.250,961155527,2466,Temp_High,59.0
'10:41:16.737.250,961155527,2466,Temp_Low,49.0
'10:41:16.840.036,961258313,102786,Current,92.8
'10:41:16.840.036,961258313,102786,Voltage,384.0
'10:41:16.840.036,961258313,102786,Battery_SOC,100.0
'10:41:16.842.499,961260776,2463,Temp_High,60.0
'10:41:16.842.499,961260776,2463,Temp_Low,50.0
'10:41:16.945.389,961363666,102890,Current,18.4
'10:41:16.945.389,961363666,102890,Voltage,281.6
'10:41:16.945.389,961363666,102890,Battery_SOC,0.0
'10:41:16.947.817,961366094,2428,Temp_High,20.0
'10:41:16.947.817,961366094,2428,Temp_Low,10.0
'10:41:17.050.514,961468791,102697,Current,19.4
'10:41:17.050.514,961468791,102697,Voltage,281.6
'10:41:17.050.514,961468791,102697,Battery_SOC,1.0
'10:41:17.052.844,961471121,2330,Temp_High,20.0
'10:41:17.052.844,961471121,2330,Temp_Low,10.0
'10:41:17.155.634,961573911,102790,Current,20.4
'10:41:17.155.634,961573911,102790,Voltage,281.6
'10:41:17.155.634,961573911,102790,Battery_SOC,2.0
'10:41:17.157.996,961576273,2362,Temp_High,20.0
'10:41:17.157.996,961576273,2362,Temp_Low,10.0
'10:41:17.260.783,961679060,102787,Current,21.4
'10:41:17.260.783,961679060,102787,Voltage,281.6
'10:41:17.260.783,961679060,102787,Battery_SOC,3.0
'10:41:17.263.056,961681333,2273,Temp_High,21.0
'10:41:17.263.056,961681333,2273,Temp_Low,11.0
'10:41:17.365.778,961784055,102722,Current,22.4
'10:41:17.365.778,961784055,102722,Voltage,281.6
'10:41:17.365.778,961784055,102722,Battery_SOC,4.0
'10:41:17.368.158,961786435,2380,Temp_High,21.0
'10:41:17.368.158,961786435,2380,Temp_Low,11.0
'10:41:17.470.924,961889201,102766,Current,23.4
'10:41:17.470.924,961889201,102766,Voltage,281.6
'10:41:17.470.924,961889201,102766,Battery_SOC,5.0
'10:41:17.473.279,961891556,2355,Temp_High,22.0
'10:41:17.473.279,961891556,2355,Temp_Low,12.0
'10:41:17.576.079,961994356,102800,Current,24.4
'10:41:17.576.079,961994356,102800,Voltage,281.6
'10:41:17.576.079,961994356,102800,Battery_SOC,6.0
'10:41:17.578.381,961996658,2302,Temp_High,22.0
'10:41:17.578.381,961996658,2302,Temp_Low,12.0
'10:41:17.681.153,962099430,102772,Current,25.4
'10:41:17.681.153,962099430,102772,Voltage,281.6
'10:41:17.681.153,962099430,102772,Battery_SOC,7.0
'10:41:17.683.478,962101755,2325,Temp_High,22.0
'10:41:17.683.478,962101755,2325,Temp_Low,12.0
'10:41:17.786.260,962204537,102782,Current,0.8
'10:41:17.786.260,962204537,102782,Voltage,307.2
'10:41:17.786.260,962204537,102782,Battery_SOC,8.0
'10:41:17.788.572,962206849,2312,Temp_High,23.0
'10:41:17.788.572,962206849,2312,Temp_Low,13.0
'10:41:17.891.362,962309639,102790,Current,1.8
'10:41:17.891.362,962309639,102790,Voltage,307.2
'10:41:17.891.362,962309639,102790,Battery_SOC,9.0
'10:41:17.893.707,962311984,2345,Temp_High,23.0
'10:41:17.893.707,962311984,2345,Temp_Low,13.0
'10:41:17.996.481,962414758,102774,Current,2.8
'10:41:17.996.481,962414758,102774,Voltage,307.2
'10:41:17.996.481,962414758,102774,Battery_SOC,10.0
'10:41:17.998.899,962417176,2418,Temp_High,24.0
'10:41:17.998.899,962417176,2418,Temp_Low,14.0
'10:41:18.101.709,962519986,102810,Current,3.8
'10:41:18.101.709,962519986,102810,Voltage,307.2
'10:41:18.101.709,962519986,102810,Battery_SOC,11.0
'10:41:18.104.116,962522393,2407,Temp_High,24.0
'10:41:18.104.116,962522393,2407,Temp_Low,14.0
'10:41:18.206.956,962625233,102840,Current,4.8
'10:41:18.206.956,962625233,102840,Voltage,307.2
'10:41:18.206.956,962625233,102840,Battery_SOC,12.0
'10:41:18.209.353,962627630,2397,Temp_High,24.0
'10:41:18.209.353,962627630,2397,Temp_Low,14.0
'10:41:18.312.183,962730460,102830,Current,5.8
'10:41:18.312.183,962730460,102830,Voltage,307.2
'10:41:18.312.183,962730460,102830,Battery_SOC,13.0
'10:41:18.314.583,962732860,2400,Temp_High,25.0
'10:41:18.314.583,962732860,2400,Temp_Low,15.0
'10:41:18.417.409,962835686,102826,Current,6.8
'10:41:18.417.409,962835686,102826,Voltage,307.2
'10:41:18.417.409,962835686,102826,Battery_SOC,14.0
'10:41:18.419.816,962838093,2407,Temp_High,25.0
'10:41:18.419.816,962838093,2407,Temp_Low,15.0
'10:41:18.522.644,962940921,102828,Current,7.8
'10:41:18.522.644,962940921,102828,Voltage,307.2
'10:41:18.522.644,962940921,102828,Battery_SOC,15.0
'10:41:18.525.059,962943336,2415,Temp_High,26.0
'10:41:18.525.059,962943336,2415,Temp_Low,16.0
'10:41:18.627.939,963046216,102880,Current,8.8
'10:41:18.627.939,963046216,102880,Voltage,307.2
'10:41:18.627.939,963046216,102880,Battery_SOC,16.0
'10:41:18.630.335,963048612,2396,Temp_High,26.0
'10:41:18.630.335,963048612,2396,Temp_Low,16.0
'10:41:18.733.199,963151476,102864,Current,9.8
'10:41:18.733.199,963151476,102864,Voltage,307.2
'10:41:18.733.199,963151476,102864,Battery_SOC,17.0
'10:41:18.735.588,963153865,2389,Temp_High,26.0
'10:41:18.735.588,963153865,2389,Temp_Low,16.0
'10:41:18.838.454,963256731,102866,Current,10.8
'10:41:18.838.454,963256731,102866,Voltage,307.2
'10:41:18.838.454,963256731,102866,Battery_SOC,18.0
'10:41:18.840.894,963259171,2440,Temp_High,27.0
'10:41:18.840.894,963259171,2440,Temp_Low,17.0
'10:41:18.943.802,963362079,102908,Current,11.8
'10:41:18.943.802,963362079,102908,Voltage,307.2
'10:41:18.943.802,963362079,102908,Battery_SOC,19.0
'10:41:18.946.141,963364418,2339,Temp_High,27.0
'10:41:18.946.141,963364418,2339,Temp_Low,17.0
'10:41:19.049.011,963467288,102870,Current,12.8
'10:41:19.049.011,963467288,102870,Voltage,307.2
'10:41:19.049.011,963467288,102870,Battery_SOC,20.0
'10:41:19.051.409,963469686,2398,Temp_High,28.0
'10:41:19.051.409,963469686,2398,Temp_Low,18.0
'10:41:19.154.277,963572554,102868,Current,13.8
'10:41:19.154.277,963572554,102868,Voltage,307.2
'10:41:19.154.277,963572554,102868,Battery_SOC,21.0
'10:41:19.156.682,963574959,2405,Temp_High,28.0
'10:41:19.156.682,963574959,2405,Temp_Low,18.0
'10:41:19.259.552,963677829,102870,Current,14.8
'10:41:19.259.552,963677829,102870,Voltage,307.2
'10:41:19.259.552,963677829,102870,Battery_SOC,22.0
'10:41:19.261.956,963680233,2404,Temp_High,28.0
'10:41:19.261.956,963680233,2404,Temp_Low,18.0
'10:41:19.364.756,963783033,102800,Current,15.8
'10:41:19.364.756,963783033,102800,Voltage,307.2
'10:41:19.364.756,963783033,102800,Battery_SOC,23.0
'10:41:19.367.209,963785486,2453,Temp_High,29.0
'10:41:19.367.209,963785486,2453,Temp_Low,19.0
'10:41:19.470.035,963888312,102826,Current,16.8
'10:41:19.470.035,963888312,102826,Voltage,307.2
'10:41:19.470.035,963888312,102826,Battery_SOC,24.0
'10:41:19.472.475,963890752,2440,Temp_High,29.0
'10:41:19.472.475,963890752,2440,Temp_Low,19.0
'10:41:19.575.349,963993626,102874,Current,17.8
'10:41:19.575.349,963993626,102874,Voltage,307.2
'10:41:19.575.349,963993626,102874,Battery_SOC,25.0
'10:41:19.577.746,963996023,2397,Temp_High,30.0
'10:41:19.577.746,963996023,2397,Temp_Low,20.0
'10:41:19.680.624,964098901,102878,Current,44.4
'10:41:19.680.624,964098901,102878,Voltage,307.2
'10:41:19.680.624,964098901,102878,Battery_SOC,26.0
'10:41:19.683.007,964101284,2383,Temp_High,30.0
'10:41:19.683.007,964101284,2383,Temp_Low,20.0
'10:41:19.785.868,964204145,102861,Current,45.4
'10:41:19.785.868,964204145,102861,Voltage,307.2
'10:41:19.785.868,964204145,102861,Battery_SOC,27.0
'10:41:19.788.283,964206560,2415,Temp_High,30.0
'10:41:19.788.283,964206560,2415,Temp_Low,20.0
'10:41:19.891.145,964309422,102862,Current,46.4
'10:41:19.891.145,964309422,102862,Voltage,307.2
'10:41:19.891.145,964309422,102862,Battery_SOC,28.0
'10:41:19.893.560,964311837,2415,Temp_High,31.0
'10:41:19.893.560,964311837,2415,Temp_Low,21.0
'10:41:19.996.421,964414698,102861,Current,47.4
'10:41:19.996.421,964414698,102861,Voltage,307.2
'10:41:19.996.421,964414698,102861,Battery_SOC,29.0
'10:41:19.998.830,964417107,2409,Temp_High,31.0
'10:41:19.998.830,964417107,2409,Temp_Low,21.0
'10:41:20.101.678,964519955,102848,Current,48.4
'10:41:20.101.678,964519955,102848,Voltage,307.2
'10:41:20.101.678,964519955,102848,Battery_SOC,30.0
'10:41:20.104.091,964522368,2413,Temp_High,32.0
'10:41:20.104.091,964522368,2413,Temp_Low,22.0
'10:41:20.206.967,964625244,102876,Current,49.4
'10:41:20.206.967,964625244,102876,Voltage,307.2
'10:41:20.206.967,964625244,102876,Battery_SOC,31.0
'10:41:20.209.373,964627650,2406,Temp_High,32.0
'10:41:20.209.373,964627650,2406,Temp_Low,22.0
'10:41:20.312.251,964730528,102878,Current,50.4
'10:41:20.312.251,964730528,102878,Voltage,307.2
'10:41:20.312.251,964730528,102878,Battery_SOC,32.0
'10:41:20.314.646,964732923,2395,Temp_High,32.0
'10:41:20.314.646,964732923,2395,Temp_Low,22.0
'10:41:20.417.501,964835778,102855,Current,25.8
'10:41:20.417.501,964835778,102855,Voltage,332.8
'10:41:20.417.501,964835778,102855,Battery_SOC,33.0
'10:41:20.419.874,964838151,2373,Temp_High,33.0
'10:41:20.419.874,964838151,2373,Temp_Low,23.0
'10:41:20.522.730,964941007,102856,Current,26.8
'10:41:20.522.730,964941007,102856,Voltage,332.8
'10:41:20.522.730,964941007,102856,Battery_SOC,34.0
'10:41:20.525.475,964943752,2745,Temp_High,33.0
'10:41:20.525.475,964943752,2745,Temp_Low,23.0
'10:41:20.628.029,965046306,102554,Current,27.8
'10:41:20.628.029,965046306,102554,Voltage,332.8
'10:41:20.628.029,965046306,102554,Battery_SOC,35.0
'10:41:20.630.381,965048658,2352,Temp_High,34.0
'10:41:20.630.381,965048658,2352,Temp_Low,24.0
'10:41:20.733.122,965151399,102741,Current,28.8
'10:41:20.733.122,965151399,102741,Voltage,332.8
'10:41:20.733.122,965151399,102741,Battery_SOC,36.0
'10:41:20.735.653,965153930,2531,Temp_High,34.0
'10:41:20.735.653,965153930,2531,Temp_Low,24.0
'10:41:20.838.536,965256813,102883,Current,29.8
'10:41:20.838.536,965256813,102883,Voltage,332.8
'10:41:20.838.536,965256813,102883,Battery_SOC,37.0
'10:41:20.840.927,965259204,2391,Temp_High,34.0
'10:41:20.840.927,965259204,2391,Temp_Low,24.0
'10:41:20.943.791,965362068,102864,Current,30.8
'10:41:20.943.791,965362068,102864,Voltage,332.8
'10:41:20.943.791,965362068,102864,Battery_SOC,38.0
'10:41:20.946.177,965364454,2386,Temp_High,35.0
'10:41:20.946.177,965364454,2386,Temp_Low,25.0
'10:41:21.048.998,965467275,102821,Current,31.8
'10:41:21.048.998,965467275,102821,Voltage,332.8
'10:41:21.048.998,965467275,102821,Battery_SOC,39.0
'10:41:21.051.448,965469725,2450,Temp_High,35.0
'10:41:21.051.448,965469725,2450,Temp_Low,25.0
'10:41:21.154.302,965572579,102854,Current,32.8
'10:41:21.154.302,965572579,102854,Voltage,332.8
'10:41:21.154.302,965572579,102854,Battery_SOC,40.0
'10:41:21.156.718,965574995,2416,Temp_High,36.0
'10:41:21.156.718,965574995,2416,Temp_Low,26.0
'10:41:21.259.542,965677819,102824,Current,33.8
'10:41:21.259.542,965677819,102824,Voltage,332.8
'10:41:21.259.542,965677819,102824,Battery_SOC,41.0
'10:41:21.261.995,965680272,2453,Temp_High,36.0
'10:41:21.261.995,965680272,2453,Temp_Low,26.0
'10:41:21.364.849,965783126,102854,Current,34.8
'10:41:21.364.849,965783126,102854,Voltage,332.8
'10:41:21.364.849,965783126,102854,Battery_SOC,42.0
'10:41:21.367.254,965785531,2405,Temp_High,36.0
'10:41:21.367.254,965785531,2405,Temp_Low,26.0
'10:41:21.470.082,965888359,102828,Current,35.8
'10:41:21.470.082,965888359,102828,Voltage,332.8
'10:41:21.470.082,965888359,102828,Battery_SOC,43.0
'10:41:21.472.518,965890795,2436,Temp_High,37.0
'10:41:21.472.518,965890795,2436,Temp_Low,27.0
'10:41:21.575.388,965993665,102870,Current,36.8
'10:41:21.575.388,965993665,102870,Voltage,332.8
'10:41:21.575.388,965993665,102870,Battery_SOC,44.0
'10:41:21.577.789,965996066,2401,Temp_High,37.0
'10:41:21.577.789,965996066,2401,Temp_Low,27.0
'10:41:21.680.642,966098919,102853,Current,37.8
'10:41:21.680.642,966098919,102853,Voltage,332.8
'10:41:21.680.642,966098919,102853,Battery_SOC,45.0
'10:41:21.683.063,966101340,2421,Temp_High,38.0
'10:41:21.683.063,966101340,2421,Temp_Low,28.0
'10:41:21.785.911,966204188,102848,Current,38.8
'10:41:21.785.911,966204188,102848,Voltage,332.8
'10:41:21.785.911,966204188,102848,Battery_SOC,46.0
'10:41:21.788.330,966206607,2419,Temp_High,38.0
'10:41:21.788.330,966206607,2419,Temp_Low,28.0
'10:41:21.891.170,966309447,102840,Current,39.8
'10:41:21.891.170,966309447,102840,Voltage,332.8
'10:41:21.891.170,966309447,102840,Battery_SOC,47.0
'10:41:21.893.604,966311881,2434,Temp_High,38.0
'10:41:21.893.604,966311881,2434,Temp_Low,28.0
'10:41:21.996.466,966414743,102862,Current,40.8
'10:41:21.996.466,966414743,102862,Voltage,332.8
'10:41:21.996.466,966414743,102862,Battery_SOC,48.0
'10:41:21.998.877,966417154,2411,Temp_High,39.0
'10:41:21.998.877,966417154,2411,Temp_Low,29.0
'10:41:22.101.701,966519978,102824,Current,41.8
'10:41:22.101.701,966519978,102824,Voltage,332.8
'10:41:22.101.701,966519978,102824,Battery_SOC,49.0
'10:41:22.104.128,966522405,2427,Temp_High,39.0
'10:41:22.104.128,966522405,2427,Temp_Low,29.0
'10:41:22.207.005,966625282,102877,Current,42.8
'10:41:22.207.005,966625282,102877,Voltage,332.8
'10:41:22.207.005,966625282,102877,Battery_SOC,50.0
'10:41:22.209.430,966627707,2425,Temp_High,40.0
'10:41:22.209.430,966627707,2425,Temp_Low,30.0
'10:41:22.312.310,966730587,102880,Current,43.8
'10:41:22.312.310,966730587,102880,Voltage,332.8
'10:41:22.312.310,966730587,102880,Battery_SOC,51.0
'10:41:22.314.677,966732954,2367,Temp_High,40.0
'10:41:22.314.677,966732954,2367,Temp_Low,30.0
'10:41:22.417.541,966835818,102864,Current,70.4
'10:41:22.417.541,966835818,102864,Voltage,332.8
'10:41:22.417.541,966835818,102864,Battery_SOC,52.0
'10:41:22.419.949,966838226,2408,Temp_High,40.0
'10:41:22.419.949,966838226,2408,Temp_Low,30.0
'10:41:22.522.811,966941088,102862,Current,71.4
'10:41:22.522.811,966941088,102862,Voltage,332.8
'10:41:22.522.811,966941088,102862,Battery_SOC,53.0
'10:41:22.525.222,966943499,2411,Temp_High,41.0
'10:41:22.525.222,966943499,2411,Temp_Low,31.0
'10:41:22.628.100,967046377,102878,Current,72.4
'10:41:22.628.100,967046377,102878,Voltage,332.8
'10:41:22.628.100,967046377,102878,Battery_SOC,54.0
'10:41:22.630.500,967048777,2400,Temp_High,41.0
'10:41:22.630.500,967048777,2400,Temp_Low,31.0
'10:41:22.733.368,967151645,102868,Current,73.4
'10:41:22.733.368,967151645,102868,Voltage,332.8
'10:41:22.733.368,967151645,102868,Battery_SOC,55.0
'10:41:22.735.769,967154046,2401,Temp_High,42.0
'10:41:22.735.769,967154046,2401,Temp_Low,32.0
'10:41:22.838.627,967256904,102858,Current,74.4
'10:41:22.838.627,967256904,102858,Voltage,332.8
'10:41:22.838.627,967256904,102858,Battery_SOC,56.0
'10:41:22.841.046,967259323,2419,Temp_High,42.0
'10:41:22.841.046,967259323,2419,Temp_Low,32.0
'10:41:22.943.921,967362198,102875,Current,75.4
'10:41:22.943.921,967362198,102875,Voltage,332.8
'10:41:22.943.921,967362198,102875,Battery_SOC,57.0
'10:41:22.946.328,967364605,2407,Temp_High,42.0
'10:41:22.946.328,967364605,2407,Temp_Low,32.0
'10:41:23.049.186,967467463,102858,Current,76.4
'10:41:23.049.186,967467463,102858,Voltage,332.8
'10:41:23.049.186,967467463,102858,Battery_SOC,58.0
'10:41:23.051.595,967469872,2409,Temp_High,43.0
'10:41:23.051.595,967469872,2409,Temp_Low,33.0
'10:41:23.154.451,967572728,102856,Current,51.8
'10:41:23.154.451,967572728,102856,Voltage,358.4
'10:41:23.154.451,967572728,102856,Battery_SOC,59.0
'10:41:23.156.828,967575105,2377,Temp_High,43.0
'10:41:23.156.828,967575105,2377,Temp_Low,33.0
'10:41:23.259.693,967677970,102865,Current,52.8
'10:41:23.259.693,967677970,102865,Voltage,358.4
'10:41:23.259.693,967677970,102865,Battery_SOC,60.0
'10:41:23.262.102,967680379,2409,Temp_High,44.0
'10:41:23.262.102,967680379,2409,Temp_Low,34.0
'10:41:23.364.962,967783239,102860,Current,53.8
'10:41:23.364.962,967783239,102860,Voltage,358.4
'10:41:23.364.962,967783239,102860,Battery_SOC,61.0
'10:41:23.367.377,967785654,2415,Temp_High,44.0
'10:41:23.367.377,967785654,2415,Temp_Low,34.0
'10:41:23.470.231,967888508,102854,Current,54.8
'10:41:23.470.231,967888508,102854,Voltage,358.4
'10:41:23.470.231,967888508,102854,Battery_SOC,62.0
'10:41:23.472.631,967890908,2400,Temp_High,44.0
'10:41:23.472.631,967890908,2400,Temp_Low,34.0
'10:41:23.575.501,967993778,102870,Current,55.8
'10:41:23.575.501,967993778,102870,Voltage,358.4
'10:41:23.575.501,967993778,102870,Battery_SOC,63.0
'10:41:23.577.912,967996189,2411,Temp_High,45.0
'10:41:23.577.912,967996189,2411,Temp_Low,35.0
'10:41:23.680.800,968099077,102888,Current,56.8
'10:41:23.680.800,968099077,102888,Voltage,358.4
'10:41:23.680.800,968099077,102888,Battery_SOC,64.0
'10:41:23.683.183,968101460,2383,Temp_High,45.0
'10:41:23.683.183,968101460,2383,Temp_Low,35.0
'10:41:23.786.037,968204314,102854,Current,57.8
'10:41:23.786.037,968204314,102854,Voltage,358.4
'10:41:23.786.037,968204314,102854,Battery_SOC,65.0
'10:41:23.788.455,968206732,2418,Temp_High,46.0
'10:41:23.788.455,968206732,2418,Temp_Low,36.0
'10:41:23.891.323,968309600,102868,Current,58.8
'10:41:23.891.323,968309600,102868,Voltage,358.4
'10:41:23.891.323,968309600,102868,Battery_SOC,66.0
'10:41:23.893.769,968312046,2446,Temp_High,46.0
'10:41:23.893.769,968312046,2446,Temp_Low,36.0
'10:41:23.996.642,968414919,102873,Current,59.8
'10:41:23.996.642,968414919,102873,Voltage,358.4
'10:41:23.996.642,968414919,102873,Battery_SOC,67.0
'10:41:23.999.013,968417290,2371,Temp_High,46.0
'10:41:23.999.013,968417290,2371,Temp_Low,36.0
'10:41:24.101.876,968520153,102863,Current,60.8
'10:41:24.101.876,968520153,102863,Voltage,358.4
'10:41:24.101.876,968520153,102863,Battery_SOC,68.0
'10:41:24.104.269,968522546,2393,Temp_High,47.0
'10:41:24.104.269,968522546,2393,Temp_Low,37.0
'10:41:24.207.155,968625432,102886,Current,61.8
'10:41:24.207.155,968625432,102886,Voltage,358.4
'10:41:24.207.155,968625432,102886,Battery_SOC,69.0
'10:41:24.209.554,968627831,2399,Temp_High,47.0
'10:41:24.209.554,968627831,2399,Temp_Low,37.0
'10:41:24.312.426,968730703,102872,Current,62.8
'10:41:24.312.426,968730703,102872,Voltage,358.4
'10:41:24.312.426,968730703,102872,Battery_SOC,70.0
'10:41:24.314.904,968733181,2478,Temp_High,48.0
'10:41:24.314.904,968733181,2478,Temp_Low,38.0
'10:41:24.417.688,968835965,102784,Current,63.8
'10:41:24.417.688,968835965,102784,Voltage,358.4
'10:41:24.417.688,968835965,102784,Battery_SOC,71.0
'10:41:24.420.103,968838380,2415,Temp_High,48.0
'10:41:24.420.103,968838380,2415,Temp_Low,38.0
'10:41:24.522.919,968941196,102816,Current,64.8
'10:41:24.522.919,968941196,102816,Voltage,358.4
'10:41:24.522.919,968941196,102816,Battery_SOC,72.0
'10:41:24.525.439,968943716,2520,Temp_High,48.0
'10:41:24.525.439,968943716,2520,Temp_Low,38.0
'10:41:24.628.246,969046523,102807,Current,65.8
'10:41:24.628.246,969046523,102807,Voltage,358.4
'10:41:24.628.246,969046523,102807,Battery_SOC,73.0
'10:41:24.630.647,969048924,2401,Temp_High,49.0
'10:41:24.630.647,969048924,2401,Temp_Low,39.0
'10:41:24.733.508,969151785,102861,Current,66.8
'10:41:24.733.508,969151785,102861,Voltage,358.4
'10:41:24.733.508,969151785,102861,Battery_SOC,74.0
'10:41:24.735.921,969154198,2413,Temp_High,49.0
'10:41:24.735.921,969154198,2413,Temp_Low,39.0
'10:41:24.838.765,969257042,102844,Current,67.8
'10:41:24.838.765,969257042,102844,Voltage,358.4
'10:41:24.838.765,969257042,102844,Battery_SOC,75.0
'10:41:24.841.186,969259463,2421,Temp_High,50.0
'10:41:24.841.186,969259463,2421,Temp_Low,40.0
'10:41:24.944.064,969362341,102878,Current,68.8
'10:41:24.944.064,969362341,102878,Voltage,358.4
'10:41:24.944.064,969362341,102878,Battery_SOC,76.0
'10:41:24.946.468,969364745,2404,Temp_High,50.0
'10:41:24.946.468,969364745,2404,Temp_Low,40.0
'10:41:25.049.336,969467613,102868,Current,95.4
'10:41:25.049.336,969467613,102868,Voltage,358.4
'10:41:25.049.336,969467613,102868,Battery_SOC,77.0
'10:41:25.051.753,969470030,2417,Temp_High,50.0
'10:41:25.051.753,969470030,2417,Temp_Low,40.0
'10:41:25.154.607,969572884,102854,Current,96.4
'10:41:25.154.607,969572884,102854,Voltage,358.4
'10:41:25.154.607,969572884,102854,Battery_SOC,78.0
'10:41:25.157.024,969575301,2417,Temp_High,51.0
'10:41:25.157.024,969575301,2417,Temp_Low,41.0
'10:41:25.259.873,969678150,102849,Current,97.4
'10:41:25.259.873,969678150,102849,Voltage,358.4
'10:41:25.259.873,969678150,102849,Battery_SOC,79.0
'10:41:25.262.292,969680569,2419,Temp_High,51.0
'10:41:25.262.292,969680569,2419,Temp_Low,41.0
'10:41:25.365.152,969783429,102860,Current,98.4
'10:41:25.365.152,969783429,102860,Voltage,358.4
'10:41:25.365.152,969783429,102860,Battery_SOC,80.0
'10:41:25.367.571,969785848,2419,Temp_High,52.0
'10:41:25.367.571,969785848,2419,Temp_Low,42.0
'10:41:25.470.435,969888712,102864,Current,99.4
'10:41:25.470.435,969888712,102864,Voltage,358.4
'10:41:25.470.435,969888712,102864,Battery_SOC,81.0
'10:41:25.472.848,969891125,2413,Temp_High,52.0
'10:41:25.472.848,969891125,2413,Temp_Low,42.0
'10:41:25.575.704,969993981,102856,Current,100.4
'10:41:25.575.704,969993981,102856,Voltage,358.4
'10:41:25.575.704,969993981,102856,Battery_SOC,82.0
'10:41:25.578.140,969996417,2436,Temp_High,52.0
'10:41:25.578.140,969996417,2436,Temp_Low,42.0
'10:41:25.681.034,970099311,102894,Current,101.4
'10:41:25.681.034,970099311,102894,Voltage,358.4
'10:41:25.681.034,970099311,102894,Battery_SOC,83.0
'10:41:25.683.384,970101661,2350,Temp_High,53.0
'10:41:25.683.384,970101661,2350,Temp_Low,43.0
'10:41:25.786.264,970204541,102880,Current,76.8
'10:41:25.786.264,970204541,102880,Voltage,384.0
'10:41:25.786.264,970204541,102880,Battery_SOC,84.0
'10:41:25.788.623,970206900,2359,Temp_High,53.0
'10:41:25.788.623,970206900,2359,Temp_Low,43.0
'10:41:25.891.513,970309790,102890,Current,77.8
'10:41:25.891.513,970309790,102890,Voltage,384.0
'10:41:25.891.513,970309790,102890,Battery_SOC,85.0
'10:41:25.893.866,970312143,2353,Temp_High,54.0
'10:41:25.893.866,970312143,2353,Temp_Low,44.0
'10:41:25.996.729,970415006,102863,Current,78.8
'10:41:25.996.729,970415006,102863,Voltage,384.0
'10:41:25.996.729,970415006,102863,Battery_SOC,86.0
'10:41:25.999.136,970417413,2407,Temp_High,54.0
'10:41:25.999.136,970417413,2407,Temp_Low,44.0
'10:41:26.101.986,970520263,102850,Current,79.8
'10:41:26.101.986,970520263,102850,Voltage,384.0
'10:41:26.101.986,970520263,102850,Battery_SOC,87.0
'10:41:26.104.403,970522680,2417,Temp_High,54.0
'10:41:26.104.403,970522680,2417,Temp_Low,44.0
'10:41:26.207.260,970625537,102857,Current,80.8
'10:41:26.207.260,970625537,102857,Voltage,384.0
