timestamp,total_elapsed_us,delta_us,signal,value
23:33:24.899,107091327,2406,Temp_Low,27.0
23:33:25.002,107194173,102846,Current,37.8
23:33:25.002,107194173,102846,Voltage,332.8
23:33:25.002,107194173,102846,Battery_SOC,45.0
23:33:25.004,107196594,2421,Temp_High,38.0
23:33:25.004,107196594,2421,Temp_Low,28.0
23:33:25.107,107299448,102854,Current,38.8
23:33:25.107,107299448,102854,Voltage,332.8
23:33:25.107,107299448,102854,Battery_SOC,46.0
23:33:25.109,107301851,2403,Temp_High,38.0
23:33:25.109,107301851,2403,Temp_Low,28.0
23:33:25.212,107404775,102924,Current,39.8
23:33:25.212,107404775,102924,Voltage,332.8
23:33:25.212,107404775,102924,Battery_SOC,47.0
23:33:25.215,107407120,2345,Temp_High,38.0
23:33:25.215,107407120,2345,Temp_Low,28.0
23:33:25.318,107509986,102866,Current,40.8
23:33:25.318,107509986,102866,Voltage,332.8
23:33:25.318,107509986,102866,Battery_SOC,48.0
23:33:25.320,107512388,2402,Temp_High,39.0
23:33:25.320,107512388,2402,Temp_Low,29.0
23:33:25.423,107615262,102874,Current,41.8
23:33:25.423,107615262,102874,Voltage,332.8
23:33:25.423,107615262,102874,Battery_SOC,49.0
23:33:25.425,107617663,2401,Temp_High,39.0
23:33:25.425,107617663,2401,Temp_Low,29.0
23:33:25.528,107720563,102900,Current,42.8
23:33:25.528,107720563,102900,Voltage,332.8
23:33:25.528,107720563,102900,Battery_SOC,50.0
23:33:25.531,107722938,2375,Temp_High,40.0
23:33:25.531,107722938,2375,Temp_Low,30.0
23:33:25.633,107825758,102820,Current,43.8
23:33:25.633,107825758,102820,Voltage,332.8
23:33:25.633,107825758,102820,Battery_SOC,51.0
23:33:25.636,107828210,2452,Temp_High,40.0
23:33:25.636,107828210,2452,Temp_Low,30.0
23:33:25.739,107931098,102888,Current,70.4
23:33:25.739,107931098,102888,Voltage,332.8
23:33:25.739,107931098,102888,Battery_SOC,52.0
23:33:25.741,107933465,2367,Temp_High,40.0
23:33:25.741,107933465,2367,Temp_Low,30.0
23:33:25.844,108036326,102861,Current,71.4
23:33:25.844,108036326,102861,Voltage,332.8
23:33:25.844,108036326,102861,Battery_SOC,53.0
23:33:25.846,108038747,2421,Temp_High,41.0
23:33:25.846,108038747,2421,Temp_Low,31.0
23:33:25.949,108141659,102912,Current,72.4
23:33:25.949,108141659,102912,Voltage,332.8
23:33:25.949,108141659,102912,Battery_SOC,54.0
23:33:25.952,108144032,2373,Temp_High,41.0
23:33:25.952,108144032,2373,Temp_Low,31.0
23:33:26.054,108246894,102862,Current,73.4
23:33:26.054,108246894,102862,Voltage,332.8
23:33:26.054,108246894,102862,Battery_SOC,55.0
23:33:26.057,108249300,2406,Temp_High,42.0
23:33:26.057,108249300,2406,Temp_Low,32.0
23:33:26.160,108352150,102850,Current,74.4
23:33:26.160,108352150,102850,Voltage,332.8
23:33:26.160,108352150,102850,Battery_SOC,56.0
23:33:26.162,108354571,2421,Temp_High,42.0
23:33:26.162,108354571,2421,Temp_Low,32.0
23:33:26.265,108457421,102850,Current,75.4
23:33:26.265,108457421,102850,Voltage,332.8
23:33:26.265,108457421,102850,Battery_SOC,57.0
23:33:26.267,108459849,2428,Temp_High,42.0
23:33:26.267,108459849,2428,Temp_Low,32.0
23:33:26.370,108562709,102860,Current,76.4
23:33:26.370,108562709,102860,Voltage,332.8
23:33:26.370,108562709,102860,Battery_SOC,58.0
23:33:26.373,108565128,2419,Temp_High,43.0
23:33:26.373,108565128,2419,Temp_Low,33.0
23:33:26.476,108667988,102860,Current,51.8
23:33:26.476,108667988,102860,Voltage,358.4
23:33:26.476,108667988,102860,Battery_SOC,59.0
23:33:26.478,108670365,2377,Temp_High,43.0
23:33:26.478,108670365,2377,Temp_Low,33.0
23:33:26.581,108773239,102874,Current,52.8
23:33:26.581,108773239,102874,Voltage,358.4
23:33:26.581,108773239,102874,Battery_SOC,60.0
23:33:26.583,108775639,2400,Temp_High,44.0
23:33:26.583,108775639,2400,Temp_Low,34.0
23:33:26.686,108878487,102848,Current,53.8
23:33:26.686,108878487,102848,Voltage,358.4
23:33:26.686,108878487,102848,Battery_SOC,61.0
23:33:26.688,108880900,2413,Temp_High,44.0
23:33:26.688,108880900,2413,Temp_Low,34.0
23:33:26.791,108983779,102879,Current,54.8
23:33:26.791,108983779,102879,Voltage,358.4
23:33:26.791,108983779,102879,Battery_SOC,62.0
23:33:26.794,108986174,2395,Temp_High,44.0
23:33:26.794,108986174,2395,Temp_Low,34.0
23:33:26.897,109089104,102930,Current,55.8
23:33:26.897,109089104,102930,Voltage,358.4
23:33:26.897,109089104,102930,Battery_SOC,63.0
23:33:26.899,109091455,2351,Temp_High,45.0
23:33:26.899,109091455,2351,Temp_Low,35.0
23:33:27.002,109194321,102866,Current,56.8
23:33:27.002,109194321,102866,Voltage,358.4
23:33:27.002,109194321,102866,Battery_SOC,64.0
23:33:27.004,109196725,2404,Temp_High,45.0
23:33:27.004,109196725,2404,Temp_Low,35.0
23:33:27.107,109299593,102868,Current,57.8
23:33:27.107,109299593,102868,Voltage,358.4
23:33:27.107,109299593,102868,Battery_SOC,65.0
23:33:27.110,109301978,2385,Temp_High,46.0
23:33:27.110,109301978,2385,Temp_Low,36.0
23:33:27.212,109404852,102874,Current,58.8
23:33:27.212,109404852,102874,Voltage,358.4
23:33:27.212,109404852,102874,Battery_SOC,66.0
23:33:27.215,109407248,2396,Temp_High,46.0
23:33:27.215,109407248,2396,Temp_Low,36.0
23:33:27.318,109510114,102866,Current,59.8
23:33:27.318,109510114,102866,Voltage,358.4
23:33:27.318,109510114,102866,Battery_SOC,67.0
23:33:27.320,109512519,2405,Temp_High,46.0
23:33:27.320,109512519,2405,Temp_Low,36.0
23:33:27.423,109615373,102854,Current,60.8
23:33:27.423,109615373,102854,Voltage,358.4
23:33:27.423,109615373,102854,Battery_SOC,68.0
23:33:27.425,109617796,2423,Temp_High,47.0
23:33:27.425,109617796,2423,Temp_Low,37.0
23:33:27.528,109720649,102853,Current,61.8
23:33:27.528,109720649,102853,Voltage,358.4
23:33:27.528,109720649,102853,Battery_SOC,69.0
23:33:27.531,109723074,2425,Temp_High,47.0
23:33:27.531,109723074,2425,Temp_Low,37.0
23:33:27.634,109825928,102854,Current,62.8
23:33:27.634,109825928,102854,Voltage,358.4
23:33:27.634,109825928,102854,Battery_SOC,70.0
23:33:27.636,109828351,2423,Temp_High,48.0
23:33:27.636,109828351,2423,Temp_Low,38.0
23:33:27.739,109931220,102869,Current,63.8
23:33:27.739,109931220,102869,Voltage,358.4
23:33:27.739,109931220,102869,Battery_SOC,71.0
23:33:27.741,109933627,2407,Temp_High,48.0
23:33:27.741,109933627,2407,Temp_Low,38.0
23:33:27.844,110036521,102894,Current,64.8
23:33:27.844,110036521,102894,Voltage,358.4
23:33:27.844,110036521,102894,Battery_SOC,72.0
23:33:27.846,110038904,2383,Temp_High,48.0
23:33:27.846,110038904,2383,Temp_Low,38.0
23:33:27.949,110141766,102862,Current,65.8
23:33:27.949,110141766,102862,Voltage,358.4
23:33:27.949,110141766,102862,Battery_SOC,73.0
23:33:27.952,110144174,2408,Temp_High,49.0
23:33:27.952,110144174,2408,Temp_Low,39.0
23:33:28.055,110247030,102856,Current,66.8
23:33:28.055,110247030,102856,Voltage,358.4
23:33:28.055,110247030,102856,Battery_SOC,74.0
23:33:28.057,110249516,2486,Temp_High,49.0
23:33:28.057,110249516,2486,Temp_Low,39.0
23:33:28.160,110352303,102787,Current,67.8
23:33:28.160,110352303,102787,Voltage,358.4
23:33:28.160,110352303,102787,Battery_SOC,75.0
23:33:28.162,110354719,2416,Temp_High,50.0
23:33:28.162,110354719,2416,Temp_Low,40.0
23:33:28.265,110457547,102828,Current,68.8
23:33:28.265,110457547,102828,Voltage,358.4
23:33:28.265,110457547,102828,Battery_SOC,76.0
23:33:28.268,110460000,2453,Temp_High,50.0
23:33:28.268,110460000,2453,Temp_Low,40.0
23:33:28.370,110562743,102743,Current,95.4
23:33:28.370,110562743,102743,Voltage,358.4
23:33:28.370,110562743,102743,Battery_SOC,77.0
23:33:28.373,110565281,2538,Temp_High,50.0
23:33:28.373,110565281,2538,Temp_Low,40.0
23:33:28.476,110668145,102864,Current,96.4
23:33:28.476,110668145,102864,Voltage,358.4
23:33:28.476,110668145,102864,Battery_SOC,78.0
23:33:28.478,110670595,2450,Temp_High,51.0
23:33:28.478,110670595,2450,Temp_Low,41.0
23:33:28.581,110773487,102892,Current,97.4
23:33:28.581,110773487,102892,Voltage,358.4
23:33:28.581,110773487,102892,Battery_SOC,79.0
23:33:28.583,110775840,2353,Temp_High,51.0
23:33:28.583,110775840,2353,Temp_Low,41.0
23:33:28.686,110878730,102890,Current,98.4
23:33:28.686,110878730,102890,Voltage,358.4
23:33:28.686,110878730,102890,Battery_SOC,80.0
23:33:28.689,110881115,2385,Temp_High,52.0
23:33:28.689,110881115,2385,Temp_Low,42.0
23:33:28.792,110983997,102882,Current,99.4
23:33:28.792,110983997,102882,Voltage,358.4
23:33:28.792,110983997,102882,Battery_SOC,81.0
23:33:28.794,110986382,2385,Temp_High,52.0
23:33:28.794,110986382,2385,Temp_Low,42.0
23:33:28.897,111089245,102863,Current,100.4
23:33:28.897,111089245,102863,Voltage,358.4
23:33:28.897,111089245,102863,Battery_SOC,82.0
23:33:28.899,111091660,2415,Temp_High,52.0
23:33:28.899,111091660,2415,Temp_Low,42.0
23:33:29.002,111194520,102860,Current,101.4
23:33:29.002,111194520,102860,Voltage,358.4
23:33:29.002,111194520,102860,Battery_SOC,83.0
23:33:29.005,111196936,2416,Temp_High,53.0
23:33:29.005,111196936,2416,Temp_Low,43.0
23:33:29.107,111299745,102809,Current,76.8
23:33:29.107,111299745,102809,Voltage,384.0
23:33:29.107,111299745,102809,Battery_SOC,84.0
23:33:29.110,111302169,2424,Temp_High,53.0
23:33:29.110,111302169,2424,Temp_Low,43.0
23:33:29.213,111404995,102826,Current,77.8
23:33:29.213,111404995,102826,Voltage,384.0
23:33:29.213,111404995,102826,Battery_SOC,85.0
23:33:29.215,111407412,2417,Temp_High,54.0
23:33:29.215,111407412,2417,Temp_Low,44.0
23:33:29.318,111510280,102868,Current,78.8
23:33:29.318,111510280,102868,Voltage,384.0
23:33:29.318,111510280,102868,Battery_SOC,86.0
23:33:29.320,111512684,2404,Temp_High,54.0
23:33:29.320,111512684,2404,Temp_Low,44.0
23:33:29.423,111615540,102856,Current,79.8
23:33:29.423,111615540,102856,Voltage,384.0
23:33:29.423,111615540,102856,Battery_SOC,87.0
23:33:29.426,111617947,2407,Temp_High,54.0
23:33:29.426,111617947,2407,Temp_Low,44.0
23:33:29.528,111720799,102852,Current,80.8
23:33:29.528,111720799,102852,Voltage,384.0
23:33:29.528,111720799,102852,Battery_SOC,88.0
23:33:29.531,111723220,2421,Temp_High,55.0
23:33:29.531,111723220,2421,Temp_Low,45.0
23:33:29.634,111826074,102854,Current,81.8
23:33:29.634,111826074,102854,Voltage,384.0
23:33:29.634,111826074,102854,Battery_SOC,89.0
23:33:29.636,111828498,2424,Temp_High,55.0
23:33:29.636,111828498,2424,Temp_Low,45.0
23:33:29.739,111931366,102868,Current,82.8
23:33:29.739,111931366,102868,Voltage,384.0
23:33:29.739,111931366,102868,Battery_SOC,90.0
23:33:29.741,111933765,2399,Temp_High,56.0
23:33:29.741,111933765,2399,Temp_Low,46.0
23:33:29.844,112036652,102887,Current,83.8
23:33:29.844,112036652,102887,Voltage,384.0
23:33:29.844,112036652,102887,Battery_SOC,91.0
23:33:29.847,112039047,2395,Temp_High,56.0
23:33:29.847,112039047,2395,Temp_Low,46.0
23:33:29.949,112141865,102818,Current,84.8
23:33:29.949,112141865,102818,Voltage,384.0
23:33:29.949,112141865,102818,Battery_SOC,92.0
23:33:29.952,112144319,2454,Temp_High,56.0
23:33:29.952,112144319,2454,Temp_Low,46.0
23:33:30.055,112247133,102814,Current,85.8
23:33:30.055,112247133,102814,Voltage,384.0
23:33:30.055,112247133,102814,Battery_SOC,93.0
23:33:30.057,112249594,2461,Temp_High,57.0
23:33:30.057,112249594,2461,Temp_Low,47.0
23:33:30.160,112352450,102856,Current,86.8
23:33:30.160,112352450,102856,Voltage,384.0
23:33:30.160,112352450,102856,Battery_SOC,94.0
23:33:30.162,112354868,2418,Temp_High,57.0
23:33:30.162,112354868,2418,Temp_Low,47.0
23:33:30.265,112457790,102922,Current,87.8
23:33:30.265,112457790,102922,Voltage,384.0
23:33:30.265,112457790,102922,Battery_SOC,95.0
23:33:30.268,112460153,2363,Temp_High,58.0
23:33:30.268,112460153,2363,Temp_Low,48.0
23:33:30.371,112563035,102882,Current,88.8
23:33:30.371,112563035,102882,Voltage,384.0
23:33:30.371,112563035,102882,Battery_SOC,96.0
23:33:30.373,112565430,2395,Temp_High,58.0
23:33:30.373,112565430,2395,Temp_Low,48.0
23:33:30.476,112668242,102812,Current,89.8
23:33:30.476,112668242,102812,Voltage,384.0
23:33:30.476,112668242,102812,Battery_SOC,97.0
23:33:30.478,112670686,2444,Temp_High,58.0
23:33:30.478,112670686,2444,Temp_Low,48.0
23:33:30.581,112773556,102870,Current,90.8
23:33:30.581,112773556,102870,Voltage,384.0
23:33:30.581,112773556,102870,Battery_SOC,98.0
23:33:30.584,112775955,2399,Temp_High,59.0
23:33:30.584,112775955,2399,Temp_Low,49.0
23:33:30.686,112878821,102866,Current,91.8
23:33:30.686,112878821,102866,Voltage,384.0
23:33:30.686,112878821,102866,Battery_SOC,99.0
23:33:30.689,112881236,2415,Temp_High,59.0
23:33:30.689,112881236,2415,Temp_Low,49.0
23:33:30.792,112984048,102812,Current,92.8
23:33:30.792,112984048,102812,Voltage,384.0
23:33:30.792,112984048,102812,Battery_SOC,100.0
23:33:30.794,112986550,2502,Temp_High,60.0
23:33:30.794,112986550,2502,Temp_Low,50.0
23:33:30.897,113089356,102806,Current,18.4
23:33:30.897,113089356,102806,Voltage,281.6
23:33:30.897,113089356,102806,Battery_SOC,0.0
23:33:30.899,113091803,2447,Temp_High,20.0
23:33:30.899,113091803,2447,Temp_Low,10.0
23:33:31.002,113194457,102654,Current,19.4
23:33:31.002,113194457,102654,Voltage,281.6
23:33:31.002,113194457,102654,Battery_SOC,1.0
23:33:31.004,113196909,2452,Temp_High,20.0
23:33:31.004,113196909,2452,Temp_Low,10.0
23:33:31.107,113299651,102742,Current,20.4
23:33:31.107,113299651,102742,Voltage,281.6
23:33:31.107,113299651,102742,Battery_SOC,2.0
23:33:31.110,113302020,2369,Temp_High,20.0
23:33:31.110,113302020,2369,Temp_Low,10.0
23:33:31.212,113404796,102776,Current,21.4
23:33:31.212,113404796,102776,Voltage,281.6
23:33:31.212,113404796,102776,Battery_SOC,3.0
23:33:31.215,113407118,2322,Temp_High,21.0
23:33:31.215,113407118,2322,Temp_Low,11.0
23:33:31.317,113509880,102762,Current,22.4
23:33:31.317,113509880,102762,Voltage,281.6
23:33:31.317,113509880,102762,Battery_SOC,4.0
23:33:31.320,113512221,2341,Temp_High,21.0
23:33:31.320,113512221,2341,Temp_Low,11.0
23:33:31.423,113615009,102788,Current,23.4
23:33:31.423,113615009,102788,Voltage,281.6
23:33:31.423,113615009,102788,Battery_SOC,5.0
23:33:31.425,113617338,2329,Temp_High,22.0
23:33:31.425,113617338,2329,Temp_Low,12.0
23:33:31.528,113720050,102712,Current,24.4
23:33:31.528,113720050,102712,Voltage,281.6
23:33:31.528,113720050,102712,Battery_SOC,6.0
23:33:31.530,113722436,2386,Temp_High,22.0
23:33:31.530,113722436,2386,Temp_Low,12.0
23:33:31.633,113825156,102720,Current,25.4
23:33:31.633,113825156,102720,Voltage,281.6
23:33:31.633,113825156,102720,Battery_SOC,7.0
23:33:31.635,113827541,2385,Temp_High,22.0
23:33:31.635,113827541,2385,Temp_Low,12.0
23:33:31.738,113930325,102784,Current,0.8
23:33:31.738,113930325,102784,Voltage,307.2
23:33:31.738,113930325,102784,Battery_SOC,8.0
23:33:31.740,113932643,2318,Temp_High,23.0
23:33:31.740,113932643,2318,Temp_Low,13.0
23:33:31.843,114035447,102804,Current,1.8
23:33:31.843,114035447,102804,Voltage,307.2
23:33:31.843,114035447,102804,Battery_SOC,9.0
23:33:31.845,114037860,2413,Temp_High,23.0
23:33:31.845,114037860,2413,Temp_Low,13.0
23:33:31.948,114140596,102736,Current,2.8
23:33:31.948,114140596,102736,Voltage,307.2
23:33:31.948,114140596,102736,Battery_SOC,10.0
23:33:31.951,114142977,2381,Temp_High,24.0
23:33:31.951,114142977,2381,Temp_Low,14.0
23:33:32.053,114245802,102825,Current,3.8
23:33:32.053,114245802,102825,Voltage,307.2
23:33:32.053,114245802,102825,Battery_SOC,11.0
23:33:32.056,114248211,2409,Temp_High,24.0
23:33:32.056,114248211,2409,Temp_Low,14.0
23:33:32.159,114351047,102836,Current,4.8
23:33:32.159,114351047,102836,Voltage,307.2
23:33:32.159,114351047,102836,Battery_SOC,12.0
23:33:32.161,114353471,2424,Temp_High,24.0
23:33:32.161,114353471,2424,Temp_Low,14.0
23:33:32.264,114456265,102794,Current,5.8
23:33:32.264,114456265,102794,Voltage,307.2
23:33:32.264,114456265,102794,Battery_SOC,13.0
23:33:32.266,114458666,2401,Temp_High,25.0
23:33:32.266,114458666,2401,Temp_Low,15.0
23:33:32.369,114561468,102802,Current,6.8
23:33:32.369,114561468,102802,Voltage,307.2
23:33:32.369,114561468,102802,Battery_SOC,14.0
23:33:32.371,114563900,2432,Temp_High,25.0
23:33:32.371,114563900,2432,Temp_Low,15.0
23:33:32.474,114666708,102808,Current,7.8
23:33:32.474,114666708,102808,Voltage,307.2
23:33:32.474,114666708,102808,Battery_SOC,15.0
23:33:32.477,114669147,2439,Temp_High,26.0
23:33:32.477,114669147,2439,Temp_Low,16.0
23:33:32.580,114771937,102790,Current,8.8
23:33:32.580,114771937,102790,Voltage,307.2
23:33:32.580,114771937,102790,Battery_SOC,16.0
23:33:32.582,114774430,2493,Temp_High,26.0
23:33:32.582,114774430,2493,Temp_Low,16.0
23:33:32.685,114877294,102864,Current,9.8
23:33:32.685,114877294,102864,Voltage,307.2
23:33:32.685,114877294,102864,Battery_SOC,17.0
23:33:32.687,114879704,2410,Temp_High,26.0
23:33:32.687,114879704,2410,Temp_Low,16.0
23:33:32.790,114982546,102842,Current,10.8
23:33:32.790,114982546,102842,Voltage,307.2
23:33:32.790,114982546,102842,Battery_SOC,18.0
23:33:32.793,114984963,2417,Temp_High,27.0
23:33:32.793,114984963,2417,Temp_Low,17.0
23:33:32.895,115087851,102888,Current,11.8
23:33:32.895,115087851,102888,Voltage,307.2
23:33:32.895,115087851,102888,Battery_SOC,19.0
23:33:32.898,115090230,2379,Temp_High,27.0
23:33:32.898,115090230,2379,Temp_Low,17.0
23:33:33.001,115193078,102848,Current,12.8
23:33:33.001,115193078,102848,Voltage,307.2
23:33:33.001,115193078,102848,Battery_SOC,20.0
23:33:33.003,115195506,2428,Temp_High,28.0
23:33:33.003,115195506,2428,Temp_Low,18.0
23:33:33.106,115298356,102850,Current,13.8
23:33:33.106,115298356,102850,Voltage,307.2
23:33:33.106,115298356,102850,Battery_SOC,21.0
23:33:33.108,115300779,2423,Temp_High,28.0
23:33:33.108,115300779,2423,Temp_Low,18.0
23:33:33.211,115403593,102814,Current,14.8
23:33:33.211,115403593,102814,Voltage,307.2
23:33:33.211,115403593,102814,Battery_SOC,22.0
23:33:33.214,115406055,2462,Temp_High,28.0
23:33:33.214,115406055,2462,Temp_Low,18.0
23:33:33.316,115508825,102770,Current,15.8
23:33:33.316,115508825,102770,Voltage,307.2
23:33:33.316,115508825,102770,Battery_SOC,23.0
23:33:33.319,115511314,2489,Temp_High,29.0
23:33:33.319,115511314,2489,Temp_Low,19.0
23:33:33.422,115614169,102855,Current,16.8
23:33:33.422,115614169,102855,Voltage,307.2
23:33:33.422,115614169,102855,Battery_SOC,24.0
23:33:33.424,115616566,2397,Temp_High,29.0
23:33:33.424,115616566,2397,Temp_Low,19.0
23:33:33.527,115719408,102842,Current,17.8
23:33:33.527,115719408,102842,Voltage,307.2
23:33:33.527,115719408,102842,Battery_SOC,25.0
23:33:33.529,115721836,2428,Temp_High,30.0
23:33:33.529,115721836,2428,Temp_Low,20.0
23:33:33.632,115824770,102934,Current,44.4
23:33:33.632,115824770,102934,Voltage,307.2
23:33:33.632,115824770,102934,Battery_SOC,26.0
23:33:33.635,115827109,2339,Temp_High,30.0
23:33:33.635,115827109,2339,Temp_Low,20.0
23:33:33.738,115929969,102860,Current,45.4
23:33:33.738,115929969,102860,Voltage,307.2
23:33:33.738,115929969,102860,Battery_SOC,27.0
23:33:33.740,115932369,2400,Temp_High,30.0
23:33:33.740,115932369,2400,Temp_Low,20.0
23:33:33.843,116035267,102898,Current,46.4
23:33:33.843,116035267,102898,Voltage,307.2
23:33:33.843,116035267,102898,Battery_SOC,28.0
23:33:33.845,116037646,2379,Temp_High,31.0
23:33:33.845,116037646,2379,Temp_Low,21.0
23:33:33.948,116140466,102820,Current,47.4
23:33:33.948,116140466,102820,Voltage,307.2
23:33:33.948,116140466,102820,Battery_SOC,29.0
23:33:33.951,116142926,2460,Temp_High,31.0
23:33:33.951,116142926,2460,Temp_Low,21.0
23:33:34.053,116245673,102747,Current,48.4
23:33:34.053,116245673,102747,Voltage,307.2
23:33:34.053,116245673,102747,Battery_SOC,30.0
23:33:34.056,116248201,2528,Temp_High,32.0
23:33:34.056,116248201,2528,Temp_Low,22.0
23:33:34.159,116351021,102820,Current,49.4
23:33:34.159,116351021,102820,Voltage,307.2
23:33:34.159,116351021,102820,Battery_SOC,31.0
23:33:34.161,116353475,2454,Temp_High,32.0
23:33:34.161,116353475,2454,Temp_Low,22.0
23:33:34.264,116456301,102826,Current,50.4
23:33:34.264,116456301,102826,Voltage,307.2
23:33:34.264,116456301,102826,Battery_SOC,32.0
23:33:34.266,116458760,2459,Temp_High,32.0
23:33:34.266,116458760,2459,Temp_Low,22.0
23:33:34.369,116561504,102744,Current,25.8
23:33:34.369,116561504,102744,Voltage,332.8
23:33:34.369,116561504,102744,Battery_SOC,33.0
23:33:34.372,116563988,2484,Temp_High,33.0
23:33:34.372,116563988,2484,Temp_Low,23.0
23:33:34.474,116666798,102810,Current,26.8
23:33:34.474,116666798,102810,Voltage,332.8
23:33:34.474,116666798,102810,Battery_SOC,34.0
23:33:34.477,116669227,2429,Temp_High,33.0
23:33:34.477,116669227,2429,Temp_Low,23.0
23:33:34.580,116772089,102862,Current,27.8
23:33:34.580,116772089,102862,Voltage,332.8
23:33:34.580,116772089,102862,Battery_SOC,35.0
23:33:34.582,116774507,2418,Temp_High,34.0
23:33:34.582,116774507,2418,Temp_Low,24.0
23:33:34.685,116877367,102860,Current,28.8
23:33:34.685,116877367,102860,Voltage,332.8
23:33:34.685,116877367,102860,Battery_SOC,36.0
23:33:34.687,116879772,2405,Temp_High,34.0
23:33:34.687,116879772,2405,Temp_Low,24.0
23:33:34.790,116982638,102866,Current,29.8
23:33:34.790,116982638,102866,Voltage,332.8
23:33:34.790,116982638,102866,Battery_SOC,37.0
23:33:34.793,116985055,2417,Temp_High,34.0
23:33:34.793,116985055,2417,Temp_Low,24.0
23:33:34.896,117087954,102899,Current,30.8
23:33:34.896,117087954,102899,Voltage,332.8
23:33:34.896,117087954,102899,Battery_SOC,38.0
23:33:34.898,117090339,2385,Temp_High,35.0
23:33:34.898,117090339,2385,Temp_Low,25.0
23:33:35.001,117193161,102822,Current,31.8
23:33:35.001,117193161,102822,Voltage,332.8
23:33:35.001,117193161,102822,Battery_SOC,39.0
23:33:35.003,117195610,2449,Temp_High,35.0
23:33:35.003,117195610,2449,Temp_Low,25.0
23:33:35.106,117298422,102812,Current,32.8
23:33:35.106,117298422,102812,Voltage,332.8
23:33:35.106,117298422,102812,Battery_SOC,40.0
23:33:35.108,117300888,2466,Temp_High,36.0
23:33:35.108,117300888,2466,Temp_Low,26.0
23:33:35.211,117403694,102806,Current,33.8
23:33:35.211,117403694,102806,Voltage,332.8
23:33:35.211,117403694,102806,Battery_SOC,41.0
23:33:35.214,117406161,2467,Temp_High,36.0
23:33:35.214,117406161,2467,Temp_Low,26.0
23:33:35.317,117509060,102899,Current,34.8
23:33:35.317,117509060,102899,Voltage,332.8
23:33:35.317,117509060,102899,Battery_SOC,42.0
23:33:35.319,117511439,2379,Temp_High,36.0
23:33:35.319,117511439,2379,Temp_Low,26.0
23:33:35.422,117614259,102820,Current,35.8
23:33:35.422,117614259,102820,Voltage,332.8
23:33:35.422,117614259,102820,Battery_SOC,43.0
23:33:35.424,117616702,2443,Temp_High,37.0
23:33:35.424,117616702,2443,Temp_Low,27.0
23:33:35.527,117719584,102882,Current,36.8
23:33:35.527,117719584,102882,Voltage,332.8
23:33:35.527,117719584,102882,Battery_SOC,44.0
23:33:35.530,117721968,2384,Temp_High,37.0
23:33:35.530,117721968,2384,Temp_Low,27.0
23:33:35.632,117824784,102816,Current,37.8
23:33:35.632,117824784,102816,Voltage,332.8
23:33:35.632,117824784,102816,Battery_SOC,45.0
23:33:35.635,117827248,2464,Temp_High,38.0
23:33:35.635,117827248,2464,Temp_Low,28.0
23:33:35.738,117929993,102745,Current,38.8
23:33:35.738,117929993,102745,Voltage,332.8
23:33:35.738,117929993,102745,Battery_SOC,46.0
23:33:35.740,117932505,2512,Temp_High,38.0
23:33:35.740,117932505,2512,Temp_Low,28.0
23:33:35.843,118035381,102876,Current,39.8
23:33:35.843,118035381,102876,Voltage,332.8
23:33:35.843,118035381,102876,Battery_SOC,47.0
23:33:35.845,118037780,2399,Temp_High,38.0
23:33:35.845,118037780,2399,Temp_Low,28.0
23:33:35.948,118140627,102847,Current,40.8
23:33:35.948,118140627,102847,Voltage,332.8
23:33:35.948,118140627,102847,Battery_SOC,48.0
23:33:35.951,118143054,2427,Temp_High,39.0
23:33:35.951,118143054,2427,Temp_Low,29.0
23:33:36.053,118245864,102810,Current,41.8
23:33:36.053,118245864,102810,Voltage,332.8
23:33:36.053,118245864,102810,Battery_SOC,49.0
23:33:36.056,118248319,2455,Temp_High,39.0
23:33:36.056,118248319,2455,Temp_Low,29.0
23:33:36.159,118351197,102878,Current,42.8
23:33:36.159,118351197,102878,Voltage,332.8
23:33:36.159,118351197,102878,Battery_SOC,50.0
23:33:36.161,118353603,2406,Temp_High,40.0
23:33:36.161,118353603,2406,Temp_Low,30.0
23:33:36.264,118456467,102864,Current,43.8
23:33:36.264,118456467,102864,Voltage,332.8
23:33:36.264,118456467,102864,Battery_SOC,51.0
23:33:36.266,118458890,2423,Temp_High,40.0
23:33:36.266,118458890,2423,Temp_Low,30.0
23:33:36.369,118561757,102867,Current,70.4
23:33:36.369,118561757,102867,Voltage,332.8
23:33:36.369,118561757,102867,Battery_SOC,52.0
23:33:36.372,118564160,2403,Temp_High,40.0
23:33:36.372,118564160,2403,Temp_Low,30.0
23:33:36.475,118666962,102802,Current,71.4
23:33:36.475,118666962,102802,Voltage,332.8
23:33:36.475,118666962,102802,Battery_SOC,53.0
23:33:36.477,118669441,2479,Temp_High,41.0
23:33:36.477,118669441,2479,Temp_Low,31.0
23:33:36.580,118772244,102803,Current,72.4
23:33:36.580,118772244,102803,Voltage,332.8
23:33:36.580,118772244,102803,Battery_SOC,54.0
23:33:36.582,118774723,2479,Temp_High,41.0
23:33:36.582,118774723,2479,Temp_Low,31.0
23:33:36.685,118877583,102860,Current,73.4
23:33:36.685,118877583,102860,Voltage,332.8
23:33:36.685,118877583,102860,Battery_SOC,55.0
23:33:36.688,118879998,2415,Temp_High,42.0
23:33:36.688,118879998,2415,Temp_Low,32.0
23:33:36.790,118982796,102798,Current,74.4
23:33:36.790,118982796,102798,Voltage,332.8
